,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run114,0.456 (0.466),0.648 (0.117),0.423 (0.495),0.345 (0.388),0.601 (0.237),0.165 (0.373),0.588 (0.443),0.775 (0.135),0.511 (0.500),0.499 (0.455),0.703 (0.177),0.432 (0.496)
