slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN001_000.tiff,0.9952626824378967,0.0,0.0,0.0,131072,0,0,0,260908,806,66,364,129836,0,0,0
Cirrus_TRAIN001_001.tiff,0.996677815914154,0.0,0.0,0.0,131072,0,0,0,261276,364,462,42,130204,0,0,0
Cirrus_TRAIN001_002.tiff,0.9927920699119568,0.0,0.0,0.0,131072,0,0,0,260268,1725,40,111,129196,0,0,0
Cirrus_TRAIN001_003.tiff,0.9965741634368896,0.0,0.0,0.0,131072,0,0,0,261249,612,50,233,130177,0,0,0
Cirrus_TRAIN001_004.tiff,0.9954398274421692,0.0,0.0,0.0,131072,0,0,0,260954,678,15,497,129882,0,0,0
Cirrus_TRAIN001_005.tiff,0.9966624975204468,0.0,0.0,0.0,131072,0,0,0,261272,589,108,175,130200,0,0,0
Cirrus_TRAIN001_006.tiff,0.9961322546005249,0.0,0.0,0.0,131072,0,0,0,261134,309,352,349,130062,0,0,0
Cirrus_TRAIN001_007.tiff,0.9890086054801941,0.0,0.0,0.0,131072,0,0,0,259294,1770,157,923,128222,0,0,0
Cirrus_TRAIN001_008.tiff,0.9923197031021118,0.0,0.0,0.0,131072,0,0,0,260146,1548,91,359,129074,0,0,0
Cirrus_TRAIN001_009.tiff,0.9929236173629761,0.0,0.0,0.0,131072,0,0,0,260302,1236,131,475,129230,0,0,0
Cirrus_TRAIN001_010.tiff,0.9900485873222351,0.0,0.0,0.0,131072,0,0,0,259561,1135,905,543,128489,0,0,0
Cirrus_TRAIN001_011.tiff,0.9905385971069336,0.0,0.0,0.0,131072,0,0,0,259687,1722,285,450,128615,0,0,0
Cirrus_TRAIN001_012.tiff,0.994792640209198,0.0,0.0,0.0,131072,0,0,0,260786,486,423,449,129714,0,0,0
Cirrus_TRAIN001_013.tiff,0.9980890154838562,0.0,0.0,0.0,131072,0,0,0,261644,114,55,331,130572,0,0,0
Cirrus_TRAIN001_014.tiff,0.9906785488128662,0.0,0.0,0.0,131072,0,0,0,259723,1498,661,262,128651,0,0,0
Cirrus_TRAIN001_015.tiff,0.9903382658958435,0.0778859555721283,0.0,0.0,131044,28,0,0,259580,719,1526,319,128536,28,0,0
