slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED,binary_dice
Cirrus_TRAIN001_000.tiff,0.8635540008544922,0.0,0.0,0.0,131072,0,0,0,230670,4692,26666,116,99598,0,0,0,0.0
Cirrus_TRAIN001_001.tiff,0.8728576898574829,0.0,0.0,0.0,131072,0,0,0,232574,9711,19852,7,101502,0,0,0,0.0
Cirrus_TRAIN001_002.tiff,0.8573072552680969,0.0,0.0,0.0,131072,0,0,0,229409,2124,30581,30,98337,0,0,0,0.0
Cirrus_TRAIN001_003.tiff,0.8513137102127075,0.0,0.0,0.0,131072,0,0,0,228212,3011,30853,68,97140,0,0,0,0.0
Cirrus_TRAIN001_004.tiff,0.8884196281433105,0.0,0.0,0.0,131072,0,0,0,235830,6917,18904,493,104758,0,0,0,0.0
Cirrus_TRAIN001_005.tiff,0.8755989074707031,0.0,0.0,0.0,131072,0,0,0,233141,8059,20912,32,102069,0,0,0,0.0
Cirrus_TRAIN001_006.tiff,0.8630117774009705,0.0,0.0,0.0,131072,0,0,0,230560,6376,25185,23,99488,0,0,0,0.0
Cirrus_TRAIN001_007.tiff,0.8497815132141113,0.0,0.0,0.0,131072,0,0,0,227908,3579,30635,22,96836,0,0,0,0.0
Cirrus_TRAIN001_008.tiff,0.8558509349822998,0.0,0.0,0.0,131072,0,0,0,229117,1299,31469,259,98045,0,0,0,0.0
Cirrus_TRAIN001_009.tiff,0.852580726146698,0.0,0.0,0.0,131072,0,0,0,228464,2432,31059,189,97392,0,0,0,0.0
Cirrus_TRAIN001_010.tiff,0.8508957624435425,0.0,0.0,0.0,131072,0,0,0,228129,3122,30654,239,97057,0,0,0,0.0
Cirrus_TRAIN001_011.tiff,0.866913914680481,0.0,0.0,0.0,131072,0,0,0,231354,3583,26998,209,100282,0,0,0,0.0
Cirrus_TRAIN001_012.tiff,0.8624789714813232,0.0,0.0,0.0,131072,0,0,0,230452,7519,23723,450,99380,0,0,0,0.0
Cirrus_TRAIN001_013.tiff,0.8544009327888489,0.0,0.0,1.0,131072,0,0,0,228827,2206,31111,0,97755,0,0,0,0.0
Cirrus_TRAIN001_014.tiff,0.8468519449234009,0.0,0.0,0.0,131072,0,0,0,227329,3792,30343,680,96257,0,0,0,0.0
Cirrus_TRAIN001_015.tiff,0.8551009297370911,0.007175807375460863,0.0,0.0,131044,28,0,0,228918,7804,25056,366,97874,28,0,0,0.0016854270361363888
Cirrus_TRAIN001_016.tiff,0.8414766788482666,0.017738359048962593,0.0,0.0,131047,25,0,0,226238,1353,33956,597,95187,12,0,0,0.0011697208974510431
