,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Iteration10,0.54 (0.14),0.60 (0.04),0.60 (0.04),0.63 (0.15),0.72 (0.07),0.72 (0.07),0.60 (0.12),0.55 (0.03),0.55 (0.03),0.66 (0.14),0.64 (0.04),0.64 (0.04),0.76 (0.08),0.82 (0.02),0.82 (0.02),0.70 (0.18),0.62 (0.08),0.62 (0.08),0.69 (0.13),0.59 (0.08),0.59 (0.08),0.78 (0.06),0.61 (0.06),0.61 (0.06),0.69 (0.15),0.53 (0.04),0.53 (0.04),0.62 (0.11),0.62 (0.11),0.62 (0.11),0.71 (0.09),0.71 (0.09),0.71 (0.09),0.65 (0.14),0.65 (0.14),0.65 (0.14),0.59 (0.11),0.63 (0.01),0.55 (0.19)
