slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED
Cirrus_TRAIN001_000.tiff,0.8967838883399963,0.0,0.0,1.0,131072,0,0,0,237618,9345,15181,0,106546,0,0,0
Cirrus_TRAIN001_001.tiff,0.8737970590591431,0.0,0.0,0.0,131072,0,0,0,232768,20542,8833,1,101696,0,0,0
Cirrus_TRAIN001_002.tiff,0.9041627049446106,0.0,0.0,0.0,131072,0,0,0,239218,5765,17159,2,108146,0,0,0
Cirrus_TRAIN001_003.tiff,0.8807548880577087,0.0,0.0,1.0,131072,0,0,0,234215,6733,21196,0,103143,0,0,0
Cirrus_TRAIN001_004.tiff,0.9006286263465881,0.0,0.0,0.0,131072,0,0,0,238449,19440,4207,48,107377,0,0,0
Cirrus_TRAIN001_005.tiff,0.8741114735603333,0.0,0.0,1.0,131072,0,0,0,232833,21043,8268,0,101761,0,0,0
Cirrus_TRAIN001_006.tiff,0.8648138642311096,0.0,0.0,1.0,131072,0,0,0,230926,19013,12205,0,99854,0,0,0
Cirrus_TRAIN001_007.tiff,0.8553863167762756,0.0,0.0,1.0,131072,0,0,0,229024,13023,20097,0,97952,0,0,0
Cirrus_TRAIN001_008.tiff,0.9029887318611145,0.0,0.0,1.0,131072,0,0,0,238962,6100,17082,0,107890,0,0,0
Cirrus_TRAIN001_009.tiff,0.9232298731803894,0.0,0.0,1.0,131072,0,0,0,243454,6625,12065,0,112382,0,0,0
Cirrus_TRAIN001_010.tiff,0.8539100885391235,0.0,0.0,0.0,131072,0,0,0,228729,10650,22758,7,97657,0,0,0
Cirrus_TRAIN001_011.tiff,0.9424986839294434,0.0,0.0,1.0,131072,0,0,0,247890,6466,7788,0,116818,0,0,0
Cirrus_TRAIN001_012.tiff,0.8625776767730713,0.0,0.0,1.0,131072,0,0,0,230472,14565,17107,0,99400,0,0,0
Cirrus_TRAIN001_013.tiff,0.866595447063446,0.0,0.0,1.0,131072,0,0,0,231289,5710,25145,0,100217,0,0,0
Cirrus_TRAIN001_014.tiff,0.8523446321487427,0.0,0.0,0.0,131072,0,0,0,228417,14868,18835,24,97345,0,0,0
Cirrus_TRAIN001_015.tiff,0.8472885489463806,0.0028296238742768764,0.0,0.0,131044,28,0,0,227370,18377,16102,295,96324,26,0,0
Cirrus_TRAIN001_016.tiff,0.8987813591957092,0.0,0.0,0.0,131047,25,0,0,238049,6830,17253,12,106977,0,0,0
Cirrus_TRAIN001_017.tiff,0.8540981411933899,0.021308330819010735,0.0,0.0,130937,135,0,0,228592,9386,24135,31,97620,100,0,0
Cirrus_TRAIN001_018.tiff,0.9056494832038879,0.0,0.0,0.0,131072,0,0,0,239543,11100,11487,14,108471,0,0,0
Cirrus_TRAIN001_019.tiff,0.8907067775726318,0.002896152203902602,0.0,1.0,131019,53,0,0,236291,9668,16185,0,105233,14,0,0
Cirrus_TRAIN001_020.tiff,0.8849206566810608,0.0,0.0,0.0,131072,0,0,0,235090,17611,9435,8,104018,0,0,0
Cirrus_TRAIN001_021.tiff,0.857969343662262,0.0,0.0,0.0,131072,0,0,0,229542,15250,17346,6,98470,0,0,0
Cirrus_TRAIN001_022.tiff,0.9732564091682434,0.027239391580224037,0.0,1.0,130818,254,0,0,255164,5727,1253,0,124170,78,0,0
Cirrus_TRAIN001_023.tiff,0.8849585652351379,0.004150897264480591,0.0,0.0,130462,610,0,0,235037,16382,10514,211,103999,34,0,0
Cirrus_TRAIN001_024.tiff,0.8444220423698425,0.02911534160375595,0.0,0.0,129914,1158,0,0,226446,16074,19566,58,95608,234,0,0
Cirrus_TRAIN001_025.tiff,0.8450957536697388,0.015647979453206062,0.0,0.0,130759,313,0,0,226753,16999,18178,214,95814,133,0,0
Cirrus_TRAIN001_026.tiff,0.9508384466171265,0.023255813866853714,0.0,0.0,130503,569,0,0,249626,10578,1639,301,118677,123,0,0
Cirrus_TRAIN001_027.tiff,0.8991910815238953,0.017666202038526535,0.0,0.0,130958,114,0,0,237965,10755,13279,145,106988,95,0,0
Cirrus_TRAIN001_028.tiff,0.9265134334564209,0.01485393662005663,0.0,0.0,130569,503,0,0,244031,12118,4904,1091,113049,90,0,0
Cirrus_TRAIN001_029.tiff,0.9391880035400391,0.02274247445166111,0.0,0.0,130746,326,0,0,246892,10465,4590,197,115939,119,0,0
Cirrus_TRAIN001_030.tiff,0.9225814938545227,0.04988662153482437,0.0,0.0,129941,1131,0,0,241893,11907,7487,857,111583,297,0,0
Cirrus_TRAIN001_031.tiff,0.9351354241371155,0.03921975567936897,0.0,0.0,130313,759,0,0,244972,9638,6538,996,114541,189,0,0
Cirrus_TRAIN001_032.tiff,0.954340398311615,0.12356551736593246,0.0,0.0,129623,1449,0,0,248513,7494,4783,1354,118583,463,0,0
Cirrus_TRAIN001_033.tiff,0.8694972991943359,0.001856148475781083,0.0,0.0,129995,1077,0,0,230478,12930,18166,570,100200,12,0,0
Cirrus_TRAIN001_034.tiff,0.8353987336158752,0.03129223361611366,0.0,0.0,129130,1942,0,0,222799,19238,17816,2291,93063,301,0,0
Cirrus_TRAIN001_035.tiff,0.9082063436508179,0.11219105869531631,0.0,0.0,128800,2272,0,0,237609,14404,8231,1900,107899,808,0,0
Cirrus_TRAIN001_036.tiff,0.9081302285194397,0.015823936089873314,0.0,0.0,130154,918,0,0,239415,10996,11032,701,108710,87,0,0
Cirrus_TRAIN001_037.tiff,0.9069861173629761,0.11279591172933578,0.0,0.0,127962,3110,0,0,237556,12926,10126,1536,107730,729,0,0
Cirrus_TRAIN001_038.tiff,0.8957847952842712,0.10837887227535248,0.0,0.0,127056,4016,0,0,233987,15372,10591,2194,104801,833,0,0
Cirrus_TRAIN001_039.tiff,0.9613078832626343,0.0649087205529213,0.0,0.0,126473,4599,0,0,249689,9367,1063,2025,120014,304,0,0
Cirrus_TRAIN001_040.tiff,0.973053514957428,0.13901519775390625,0.0,0.0,124797,6275,0,0,253725,7697,419,303,123444,535,0,0
Cirrus_TRAIN001_041.tiff,0.9114232659339905,0.046047359704971313,0.0,0.0,124283,6789,0,0,236123,13725,10882,1414,107604,316,0,0
Cirrus_TRAIN001_042.tiff,0.9306972026824951,0.14567230641841888,0.0,0.0,123621,7451,0,0,238634,14361,7396,1753,111048,1046,0,0
Cirrus_TRAIN001_043.tiff,0.9504528641700745,0.2079068124294281,0.0,0.0,123611,7461,0,0,243768,11332,5978,1066,115845,1178,0,0
Cirrus_TRAIN001_044.tiff,0.9374011754989624,0.1710825115442276,0.0,0.0,125834,5238,0,0,240979,11889,7485,1791,112947,1017,0,0
Cirrus_TRAIN001_045.tiff,0.9445345401763916,0.4737392067909241,0.0,0.0,125236,5836,0,0,238653,15308,6864,1319,112708,3626,0,0
Cirrus_TRAIN001_046.tiff,0.9376963973045349,0.13773062825202942,0.0,0.0,119087,11985,0,0,240259,14797,5402,1686,112645,1019,0,0
Cirrus_TRAIN001_047.tiff,0.9354978799819946,0.3709523677825928,0.0,0.0,122300,8772,0,0,234752,16800,9611,981,109805,3116,0,0
Cirrus_TRAIN001_048.tiff,0.9625154137611389,0.07025977969169617,0.0,0.0,120880,10192,0,0,249409,10817,734,1184,120030,380,0,0
Cirrus_TRAIN001_049.tiff,0.9369025230407715,0.16571904718875885,0.0,0.0,122938,8134,0,0,242371,13191,5347,1235,113539,1093,0,0
Cirrus_TRAIN001_050.tiff,0.92892986536026,0.2611998915672302,0.0,0.0,122864,8208,0,0,237146,15268,8100,1630,110146,1994,0,0
Cirrus_TRAIN001_051.tiff,0.9569790363311768,0.4196764826774597,0.0,0.0,122603,8469,0,0,243579,13539,4240,786,116550,2841,0,0
Cirrus_TRAIN001_052.tiff,0.952745258808136,0.16004718840122223,0.0,0.0,117663,13409,0,0,242071,15258,1225,3590,115316,1221,0,0
Cirrus_TRAIN001_053.tiff,0.90030837059021,0.12824784219264984,0.0,0.0,115307,15765,0,0,226007,24016,5606,6515,101738,1540,0,0
Cirrus_TRAIN001_054.tiff,0.9393384456634521,0.12725494801998138,0.0,0.0,114097,16975,0,0,236509,18404,1077,6154,111081,1171,0,0
Cirrus_TRAIN001_055.tiff,0.9365367889404297,0.18524761497974396,0.0,0.0,111583,19489,0,0,234372,21949,1175,4648,109749,2033,0,0
Cirrus_TRAIN001_056.tiff,0.943333625793457,0.18516913056373596,0.0,0.0,114567,16505,0,0,236807,18448,1719,5170,111694,1708,0,0
Cirrus_TRAIN001_057.tiff,0.9144421219825745,0.2701105773448944,0.05497792363166809,0.0,112322,18202,548,0,227577,23694,7021,3852,104053,3200,193,0
Cirrus_TRAIN001_058.tiff,0.9176530241966248,0.6256751418113708,0.14018990099430084,0.0,111987,18227,858,0,211969,36658,9373,4144,97257,11468,657,0
Cirrus_TRAIN001_059.tiff,0.893006443977356,0.3623908460140228,0.1334230750799179,0.0,111351,18324,1397,0,217172,28174,13371,3427,96968,5105,892,0
Cirrus_TRAIN001_060.tiff,0.9466912746429443,0.5808364748954773,0.3283611238002777,0.0,114072,14817,2183,0,223847,25966,10257,2074,105957,7541,1684,0
Cirrus_TRAIN001_061.tiff,0.9042811393737793,0.3835182189941406,0.18625150620937347,0.0,116606,12556,1910,0,221064,24609,14067,2404,99952,4719,1310,0
Cirrus_TRAIN001_062.tiff,0.9501034617424011,0.1988455057144165,0.057906460016965866,0.0,116668,12897,1507,0,241159,14725,2694,3566,114563,1464,78,0
Cirrus_TRAIN001_063.tiff,0.9392353296279907,0.27667683362960815,0.032120924443006516,0.0,112580,17184,1308,0,232306,20992,4234,4612,109095,2904,68,0
Cirrus_TRAIN001_064.tiff,0.884550929069519,0.4840778112411499,0.030681677162647247,0.0,111392,19370,310,0,206394,36804,16166,2780,91283,8908,248,0
Cirrus_TRAIN001_065.tiff,0.9363333582878113,0.1865789145231247,0.056281980127096176,0.0,112602,18152,318,0,234220,20967,3518,3439,109654,1956,99,0
Cirrus_TRAIN001_066.tiff,0.8826340436935425,0.38650068640708923,0.0,0.0,114691,16271,110,0,215974,30846,11043,4281,95313,5961,0,0
Cirrus_TRAIN001_067.tiff,0.9512239098548889,0.07255356013774872,0.0,0.0,119296,11776,0,0,244054,13397,915,3778,116075,486,0,0
Cirrus_TRAIN001_068.tiff,0.9530393481254578,0.14674142003059387,0.0,0.0,118432,12640,0,0,242863,14270,1188,3823,115729,1047,0,0
