,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Run015,0.281 (0.373),0.616 (0.188),0.130 (0.336),0.453 (0.492),0.203 (0.237),0.467 (0.499),0.415 (0.463),0.368 (0.186),0.423 (0.495),0.429 (0.405),0.559 (0.209),0.342 (0.476),0.503 (0.459),0.828 (0.115),0.356 (0.480),0.322 (0.361),0.471 (0.187),0.217 (0.414),0.228 (0.354),0.332 (0.232),0.183 (0.387),0.532 (0.451),0.637 (0.209),0.498 (0.501),0.324 (0.389),0.560 (0.125),0.226 (0.418),0.278 (0.375),0.490 (0.248),0.178 (0.383),0.494 (0.472),0.625 (0.268),0.467 (0.499),0.363 (0.422),0.491 (0.176),0.322 (0.467),0.296 (0.340),0.543 (0.221),0.080 (0.271)
