,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Run077,0.583 (0.455),0.516 (0.279),0.601 (0.490),0.689 (0.344),0.660 (0.184),0.719 (0.451),0.310 (0.419),0.451 (0.251),0.272 (0.446),0.502 (0.450),0.546 (0.256),0.486 (0.500)
