slice,dice_Background,dice_IRF,dice_SRF,dice_PED,voxels_Background,voxels_IRF,voxels_SRF,voxels_PED,union_Background,union_IRF,union_SRF,union_PED,intersection_Background,intersection_IRF,intersection_SRF,intersection_PED,binary_dice
Cirrus_TRAIN008_000.tiff,0.9998641014099121,0.0,1.0,1.0,253952,0,0,0,507835,69,0,0,253883,0,0,0,0.0
Cirrus_TRAIN008_001.tiff,0.9996533393859863,0.0,1.0,1.0,253952,0,0,0,507728,176,0,0,253776,0,0,0,0.0
Cirrus_TRAIN008_002.tiff,0.9999980330467224,0.0,1.0,1.0,253952,0,0,0,507903,1,0,0,253951,0,0,0,0.0
Cirrus_TRAIN008_003.tiff,0.9998089671134949,0.0,1.0,1.0,253952,0,0,0,507807,97,0,0,253855,0,0,0,0.0
Cirrus_TRAIN008_004.tiff,0.999152660369873,0.0,0.0,1.0,253952,0,0,0,507474,27,403,0,253522,0,0,0,0.0
Cirrus_TRAIN008_005.tiff,0.9994582533836365,0.0,0.0,1.0,253952,0,0,0,507629,69,206,0,253677,0,0,0,0.0
Cirrus_TRAIN008_006.tiff,0.9988494515419006,0.6560170650482178,0.0,1.0,253642,310,0,0,506705,939,260,0,253061,308,0,0,0.5137614607810974
Cirrus_TRAIN008_007.tiff,0.9992759227752686,0.7412883043289185,0.0,1.0,253600,352,0,0,506835,947,122,0,253234,351,0,0,0.6566885113716125
Cirrus_TRAIN008_008.tiff,0.9992782473564148,0.6371681690216064,0.0,1.0,253729,223,0,0,507106,678,120,0,253370,216,0,0,0.5413534045219421
Cirrus_TRAIN008_009.tiff,0.9999369978904724,0.0,1.0,1.0,253952,0,0,0,507872,32,0,0,253920,0,0,0,0.0
Cirrus_TRAIN008_010.tiff,0.9992098808288574,1.0,0.0,1.0,253952,0,0,0,507503,0,401,0,253551,0,0,0,0.0
Cirrus_TRAIN008_011.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0,1.0
Cirrus_TRAIN008_012.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0,1.0
Cirrus_TRAIN008_013.tiff,0.999840497970581,0.0,1.0,1.0,253952,0,0,0,507823,81,0,0,253871,0,0,0,0.0
Cirrus_TRAIN008_014.tiff,0.9996198415756226,0.0,1.0,1.0,253952,0,0,0,507711,193,0,0,253759,0,0,0,0.0
Cirrus_TRAIN008_015.tiff,0.9996572732925415,0.0,1.0,1.0,253952,0,0,0,507730,174,0,0,253778,0,0,0,0.0
Cirrus_TRAIN008_016.tiff,0.9996868371963501,0.0,1.0,1.0,253952,0,0,0,507745,159,0,0,253793,0,0,0,0.0
Cirrus_TRAIN008_017.tiff,0.9997636675834656,0.0,1.0,1.0,253952,0,0,0,507784,120,0,0,253832,0,0,0,0.0
Cirrus_TRAIN008_018.tiff,0.9999251961708069,0.0,1.0,1.0,253952,0,0,0,507866,38,0,0,253914,0,0,0,0.0
Cirrus_TRAIN008_019.tiff,0.9999822974205017,0.0,1.0,1.0,253952,0,0,0,507895,9,0,0,253943,0,0,0,0.0
Cirrus_TRAIN008_020.tiff,0.9999960660934448,0.0,1.0,1.0,253952,0,0,0,507902,2,0,0,253950,0,0,0,0.0
Cirrus_TRAIN008_021.tiff,1.0,1.0,1.0,1.0,253952,0,0,0,507904,0,0,0,253952,0,0,0,1.0
Cirrus_TRAIN008_022.tiff,0.9999074339866638,0.0,1.0,1.0,253906,46,0,0,507857,47,0,0,253905,0,0,0,0.0
Cirrus_TRAIN008_023.tiff,0.9998030662536621,0.21875,1.0,1.0,253843,109,0,0,507776,128,0,0,253838,14,0,0,0.21875
Cirrus_TRAIN008_024.tiff,0.9995152950286865,0.4318181872367859,1.0,0.0,253876,76,0,0,507506,352,0,46,253630,76,0,0,0.3819095492362976
Cirrus_TRAIN008_025.tiff,0.9999921321868896,0.0,1.0,1.0,253952,0,0,0,507900,4,0,0,253948,0,0,0,0.0
