,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,Run008,0.321 (0.419),0.206 (0.183),0.379 (0.486),0.259 (0.398),0.518 (0.266),0.200 (0.400),0.067 (0.200),0.235 (0.251),0.027 (0.162),0.352 (0.365),0.588 (0.204),0.140 (0.348),0.514 (0.452),0.757 (0.197),0.401 (0.492),0.467 (0.450),0.610 (0.143),0.427 (0.496),0.410 (0.459),0.217 (0.235),0.485 (0.500),0.610 (0.474),0.392 (0.231),0.627 (0.484),0.152 (0.322),0.441 (0.178),0.113 (0.317),0.359 (0.427),0.303 (0.262),0.388 (0.487),0.432 (0.466),0.578 (0.274),0.403 (0.491),0.168 (0.335),0.373 (0.262),0.127 (0.333),0.202 (0.287),0.366 (0.263),0.047 (0.212)
